sim_num,parent,fitness,seed,gravity,generation,Sensor,Body (Sphere),Joint,Neuron,Wire,morpho_comp,cogni_comp,total_comp
29,20,67.6099,7,-13,99,13,16,16,7,5,16,25,41
35,2,97.6961,7,-13,99,10,14,13,10,11,14,31,45
39,52,1.02127,7,-13,99,10,19,12,5,9,19,24,43
42,41,28.3052,7,-13,99,8,13,11,11,12,13,31,44
48,11,1.05305,7,-13,99,8,19,17,12,7,19,27,46
45,37,5.34969,7,-13,99,12,17,12,7,8,17,27,44
37,51,122.098,7,-13,99,17,24,13,7,10,24,34,58
51,54,0.834689,7,-13,99,14,16,14,8,10,16,32,48
40,40,129.16,7,-13,99,8,13,12,10,12,13,30,43
43,41,77.5897,7,-13,99,10,14,11,12,11,14,33,47
38,52,11.4333,7,-13,99,9,17,13,8,10,17,27,44
49,30,212.161,7,-13,99,7,21,16,8,9,21,24,45
46,15,73.0465,7,-13,99,11,21,12,9,3,21,23,44
52,17,29.3509,7,-13,99,11,18,13,10,6,18,27,45
41,40,33.7107,7,-13,99,8,14,12,11,12,14,31,45
44,37,37.7256,7,-13,99,13,16,13,8,7,16,28,44
54,53,43.25,7,-13,99,12,13,18,13,7,13,32,45
53,39,56.7089,7,-13,99,10,18,10,12,10,18,32,50
50,21,18.3972,7,-13,99,9,16,11,9,8,16,26,42
47,15,14.2102,7,-13,99,9,20,13,11,6,20,26,46
57,12,33.7212,7,-13,99,11,17,10,13,3,17,27,44
55,50,1.08415,7,-13,99,11,15,14,13,11,15,35,50
58,57,10.6331,7,-13,99,9,16,13,9,7,16,25,41
56,5,27.8611,7,-13,99,6,24,17,6,7,24,19,43
59,0,1.63305,7,-13,99,10,14,12,9,10,14,29,43
6,34,190.381,7,-16,99,9,26,12,5,17,26,31,57
15,42,208.719,7,-16,99,12,24,9,12,11,24,35,59
9,51,13.3816,7,-16,99,11,25,8,9,11,25,31,56
12,43,208.719,7,-16,99,12,22,7,9,10,22,31,53
0,22,50.6587,7,-16,99,13,23,10,14,15,23,42,65
3,22,113.558,7,-16,99,10,21,11,13,11,21,34,55
7,34,104.647,7,-16,99,9,27,13,7,18,27,34,61
16,42,0.288685,7,-16,99,11,25,7,12,12,25,35,60
10,51,208.719,7,-16,99,9,25,9,9,11,25,29,54
13,43,208.719,7,-16,99,12,22,7,10,10,22,32,54
4,34,106.255,7,-16,99,11,24,11,8,17,24,36,60
8,51,208.719,7,-16,99,8,28,10,11,10,28,29,57
1,22,232.461,7,-16,99,17,20,12,13,12,20,42,62
11,51,208.719,7,-16,99,10,27,8,7,12,27,29,56
17,42,143.538,7,-16,99,12,20,9,12,12,20,36,56
14,43,208.719,7,-16,99,10,22,8,13,11,22,34,56
5,34,143.083,7,-16,99,8,26,12,8,17,26,33,59
18,15,2.94537,7,-16,99,9,25,8,9,12,25,30,55
21,7,208.719,7,-16,99,12,20,8,13,13,20,38,58
24,5,66.8593,7,-16,99,11,20,6,13,14,20,38,58
27,6,25.591,7,-16,99,12,22,8,10,15,22,37,59
2,22,32.0744,7,-16,99,13,23,10,12,10,23,35,58
19,15,89.9914,7,-16,99,10,27,9,8,11,27,29,56
22,7,122.314,7,-16,99,12,23,7,12,14,23,38,61
30,0,22.608,7,-16,99,8,18,14,12,11,18,31,49
25,5,79.12,7,-16,99,12,22,8,11,13,22,36,58
28,6,144.799,7,-16,99,11,22,8,12,11,22,34,56
33,18,138.279,7,-16,99,8,21,13,8,16,21,32,53
20,15,208.719,7,-16,99,8,22,8,9,12,22,29,51
23,7,23.8684,7,-16,99,13,20,9,12,12,20,37,57
26,5,208.719,7,-16,99,13,22,8,11,13,22,37,59
29,6,208.719,7,-16,99,12,22,7,9,14,22,35,57
31,0,67.5082,7,-16,99,9,16,18,11,11,16,31,47
36,12,86.747,7,-16,99,10,22,9,8,9,22,27,49
39,36,106.188,7,-16,99,10,26,14,11,14,26,35,61
34,28,195.603,7,-16,99,11,21,13,10,10,21,31,52
42,16,94.6527,7,-16,99,10,24,10,11,10,24,31,55
45,44,21.7008,7,-16,99,9,24,15,7,15,24,31,55
32,18,166.805,7,-16,99,9,22,14,9,17,22,35,57
37,12,100.238,7,-16,99,11,24,9,8,13,24,32,56
43,16,181.137,7,-16,99,11,24,12,11,11,24,33,57
40,2,239.652,7,-16,99,11,22,16,12,14,22,37,59
35,28,94.4215,7,-16,99,9,21,12,11,9,21,29,50
38,36,69.2721,7,-16,99,12,27,15,10,14,27,36,63
46,21,201.008,7,-16,99,9,21,8,12,14,21,35,56
44,44,106.054,7,-16,99,9,24,12,8,17,24,34,58
48,46,6.12085,7,-16,99,16,18,7,13,14,18,43,61
51,8,183.676,7,-16,99,12,18,10,13,14,18,39,57
54,52,2.21096,7,-16,99,10,25,10,7,18,25,35,60
41,2,44.1244,7,-16,99,11,16,18,12,15,16,38,54
49,9,2.05889,7,-16,99,13,19,8,13,14,19,40,59
47,21,95.9837,7,-16,99,13,21,12,11,12,21,36,57
52,30,34.4812,7,-16,99,12,23,9,10,12,23,34,57
57,50,26.4742,7,-16,99,13,22,6,10,12,22,35,57
55,27,92.5007,7,-16,99,11,17,12,14,12,17,37,54
50,37,103.723,7,-16,99,12,23,12,10,15,23,37,60
53,10,131.827,7,-16,99,13,19,8,13,12,19,38,57
58,32,184.464,7,-16,99,10,18,9,11,13,18,34,52
56,38,196.466,7,-16,99,15,21,9,7,15,21,37,58
59,35,106.671,7,-16,99,11,27,11,6,17,27,34,61
3,16,89.4606,8,-4,99,12,24,17,15,19,24,46,70
0,16,109.048,8,-4,99,14,26,16,14,20,26,48,74
15,18,27.6079,8,-4,99,15,33,12,14,12,33,41,74
12,19,84.6282,8,-4,99,12,30,13,12,15,30,39,69
6,17,101.413,8,-4,99,14,25,17,12,16,25,42,67
9,15,28.0117,8,-4,99,14,22,17,12,16,22,42,64
4,17,22.6553,8,-4,99,13,24,18,14,14,24,41,65
1,16,15.3616,8,-4,99,15,25,16,13,18,25,46,71
16,18,22.6553,8,-4,99,13,31,11,16,11,31,40,71
13,19,23.3343,8,-4,99,16,30,13,10,14,30,40,70
7,17,40.1549,8,-4,99,15,26,18,14,15,26,44,70
10,15,42.1249,8,-4,99,15,22,15,12,17,22,44,66
5,17,101.413,8,-4,99,17,25,17,12,16,25,45,70
17,18,22.6553,8,-4,99,14,33,10,12,13,33,39,72
8,15,101.413,8,-4,99,12,21,18,12,16,21,40,61
2,16,18.8444,8,-4,99,15,23,14,17,18,23,50,73
14,19,26.9644,8,-4,99,13,32,11,10,16,32,39,71
11,15,47.0245,8,-4,99,12,24,15,13,17,24,42,66
18,0,89.4606,8,-4,99,13,21,15,14,15,21,42,63
21,49,89.8797,8,-4,99,11,26,19,15,15,26,41,67
24,32,13.0532,8,-4,99,17,30,11,11,19,30,47,77
27,40,62.3028,8,-4,99,15,30,16,11,19,30,45,75
30,24,32.8859,8,-4,99,16,29,9,15,15,29,46,75
33,50,46.0142,8,-4,99,11,23,16,13,18,23,42,65
34,7,0.0,8,-4,99,14,26,18,15,14,26,43,69
19,0,124.807,8,-4,99,13,22,12,15,16,22,44,66
22,49,89.8797,8,-4,99,12,26,16,13,14,26,39,65
25,32,72.1435,8,-4,99,16,34,12,8,17,34,41,75
28,40,25.9808,8,-4,99,18,32,15,13,21,32,52,84
31,24,17.9227,8,-4,99,14,30,10,17,14,30,45,75
35,7,24.2875,8,-4,99,12,24,18,17,15,24,44,68
20,0,89.9473,8,-4,99,13,23,14,15,16,23,44,67
23,49,8.26046,8,-4,99,11,27,18,14,14,27,39,66
26,32,56.6235,8,-4,99,18,28,12,10,19,28,47,75
29,40,51.3827,8,-4,99,14,30,17,16,22,30,52,82
32,50,19.6616,8,-4,99,12,21,18,13,19,21,44,65
36,42,1.93505,8,-4,99,13,20,16,15,17,20,45,65
39,5,33.6396,8,-4,99,13,24,19,16,13,24,42,66
45,59,32.8859,8,-4,99,18,28,16,9,19,28,46,74
42,35,94.7742,8,-4,99,16,23,15,11,16,23,43,66
48,8,63.8934,8,-4,99,13,36,13,15,15,36,43,79
51,56,86.7347,8,-4,99,17,29,14,18,11,29,46,75
40,25,32.8859,8,-4,99,14,32,10,17,16,32,47,79
43,35,7.42416,8,-4,99,15,25,13,10,23,25,48,73
46,51,18.9445,8,-4,99,17,21,13,16,15,21,48,69
37,42,17.8584,8,-4,99,11,23,14,17,17,23,45,68
52,48,74.2012,8,-4,99,14,28,12,10,17,28,41,69
41,25,72.1435,8,-4,99,17,31,11,18,15,31,50,81
44,59,20.0987,8,-4,99,16,29,16,11,17,29,44,73
49,13,38.9766,8,-4,99,11,26,16,14,15,26,40,66
47,51,44.7139,8,-4,99,14,20,12,16,17,20,47,67
38,5,78.9366,8,-4,99,13,24,19,14,13,24,40,64
53,46,46.1323,8,-4,99,13,28,12,13,14,28,40,68
54,2,46.522,8,-4,99,13,23,15,15,13,23,41,64
57,36,32.8859,8,-4,99,18,32,12,14,15,32,47,79
50,43,47.699,8,-4,99,13,22,15,15,17,22,45,67
55,34,10.3919,8,-4,99,15,25,15,13,17,25,45,70
58,4,64.5833,8,-4,99,16,24,18,12,13,24,41,65
56,1,9.30959,8,-4,99,13,24,16,13,15,24,41,65
59,52,57.9689,8,-4,99,15,32,11,14,13,32,42,74
3,4,112.187,8,-7,99,19,21,17,8,8,21,35,56
0,4,112.187,8,-7,99,17,23,19,8,7,23,32,55
6,14,142.814,8,-7,99,9,25,16,12,14,25,35,60
9,15,57.0856,8,-7,99,24,21,17,15,7,21,46,67
12,10,28.5915,8,-7,99,13,21,19,12,9,21,34,55
15,34,93.2322,8,-7,99,15,27,19,12,9,27,36,63
4,14,77.176,8,-7,99,9,25,19,11,13,25,33,58
1,4,38.6377,8,-7,99,18,21,18,9,6,21,33,54
7,14,84.0895,8,-7,99,12,23,18,11,14,23,37,60
10,15,98.9734,8,-7,99,19,22,20,12,11,22,42,64
13,10,0.0873907,8,-7,99,15,23,15,10,10,23,35,58
5,14,6.90257,8,-7,99,9,23,17,12,14,23,35,58
2,4,0.200376,8,-7,99,19,21,18,11,7,21,37,58
16,34,0.569092,8,-7,99,13,23,19,12,9,23,34,57
8,15,70.5428,8,-7,99,18,21,21,13,7,21,38,59
11,15,75.5673,8,-7,99,18,21,21,11,8,21,37,58
14,10,9.12667,8,-7,99,15,21,19,12,9,21,36,57
18,6,14.7907,8,-7,99,17,22,19,12,7,22,36,58
17,34,78.5961,8,-7,99,12,25,18,12,9,25,33,58
24,33,128.028,8,-7,99,19,19,23,10,6,19,35,54
27,18,17.202,8,-7,99,22,17,21,14,6,17,42,59
21,19,90.8966,8,-7,99,21,21,18,10,5,21,36,57
30,1,24.3776,8,-7,99,17,31,13,9,13,31,39,70
19,6,6.25014,8,-7,99,14,25,17,10,6,25,30,55
33,5,97.382,8,-7,99,20,26,18,8,9,26,37,63
25,33,52.9453,8,-7,99,17,22,21,12,8,22,37,59
28,18,17.5639,8,-7,99,21,21,20,12,4,21,37,58
22,19,17.9619,8,-7,99,16,17,22,12,7,17,35,52
20,6,42.4771,8,-7,99,19,25,16,9,7,25,35,60
26,33,3.63066,8,-7,99,15,18,23,14,7,18,36,54
29,18,64.6908,8,-7,99,20,19,20,12,5,19,37,56
31,1,46.1802,8,-7,99,17,26,13,10,14,26,41,67
34,42,69.262,8,-7,99,10,22,16,8,12,22,30,52
23,19,11.3046,8,-7,99,21,20,21,10,4,20,35,55
36,58,18.2761,8,-7,99,14,15,23,10,11,15,35,50
39,11,2.92832,8,-7,99,17,22,17,11,3,22,31,53
42,40,88.2039,8,-7,99,15,21,19,13,8,21,36,57
37,58,0.0815308,8,-7,99,12,18,21,9,11,18,32,50
35,42,10.3261,8,-7,99,12,25,16,11,9,25,32,57
45,57,65.8385,8,-7,99,13,16,25,7,6,16,26,42
32,5,94.1179,8,-7,99,17,25,17,10,6,25,33,58
40,16,3.80594,8,-7,99,17,21,21,12,7,21,36,57
43,40,81.5958,8,-7,99,18,22,20,12,8,22,38,60
38,11,117.705,8,-7,99,18,24,18,10,5,24,33,57
48,20,94.5379,8,-7,99,21,21,21,10,4,21,35,56
41,16,98.3244,8,-7,99,19,21,21,8,7,21,34,55
46,24,85.3053,8,-7,99,14,12,14,11,6,12,31,43
44,57,5.56445,8,-7,99,13,18,26,7,6,18,26,44
51,45,4.11621,8,-7,99,12,22,18,6,8,22,26,48
57,32,87.9949,8,-7,99,18,19,22,12,7,19,37,56
47,24,8.13415,8,-7,99,14,16,15,10,5,16,29,45
52,17,96.8785,8,-7,99,19,20,19,12,6,20,37,57
49,26,97.8812,8,-7,99,14,14,15,7,6,14,27,41
54,36,76.1878,8,-7,99,12,23,24,8,11,23,31,54
58,50,11.3434,8,-7,99,17,24,22,9,9,24,35,59
50,41,62.5123,8,-7,99,19,21,19,11,6,21,36,57
53,22,56.2277,8,-7,99,14,30,17,8,17,30,39,69
55,28,13.9242,8,-7,99,14,20,21,8,10,20,32,52
59,29,30.5869,8,-7,99,14,22,22,11,9,22,34,56
56,44,70.2517,8,-7,99,13,22,16,10,8,22,31,53
3,43,133.969,8,-10,99,13,27,15,10,15,27,38,65
6,40,33.4757,8,-10,99,12,29,12,15,15,29,42,71
12,12,43.2824,8,-10,99,18,26,13,12,15,26,45,71
9,1,211.617,8,-10,99,16,22,17,10,15,22,41,63
0,43,113.893,8,-10,99,14,27,16,10,14,27,38,65
15,23,9.59385,8,-10,99,17,24,12,12,19,24,48,72
4,40,6.7531,8,-10,99,13,27,13,10,16,27,39,66
7,40,9.7104,8,-10,99,12,23,15,11,18,23,41,64
13,12,169.817,8,-10,99,17,24,15,10,16,24,43,67
1,43,228.971,8,-10,99,16,25,14,11,14,25,41,66
16,23,1.20289,8,-10,99,15,24,16,14,19,24,48,72
10,1,7.02342,8,-10,99,12,26,16,11,15,26,38,64
5,40,161.692,8,-10,99,14,26,12,13,14,26,41,67
8,1,238.644,8,-10,99,13,25,17,12,13,25,38,63
2,43,33.4757,8,-10,99,14,24,18,10,15,24,39,63
14,12,110.057,8,-10,99,17,27,13,13,14,27,44,71
17,23,1.21141,8,-10,99,17,26,15,9,19,26,45,71
11,1,48.5784,8,-10,99,15,24,15,10,14,24,39,63
18,9,23.6763,8,-10,99,13,30,14,10,15,30,38,68
21,33,0.440856,8,-10,99,12,25,12,10,15,25,37,62
24,56,0.049537,8,-10,99,16,30,8,10,14,30,40,70
27,11,198.214,8,-10,99,12,33,10,11,14,33,37,70
33,45,98.0805,8,-10,99,11,30,18,12,14,30,37,67
19,9,1.16238,8,-10,99,12,29,14,8,16,29,36,65
22,33,19.5426,8,-10,99,12,23,13,13,11,23,36,59
30,58,32.7257,8,-10,99,9,29,17,14,13,29,36,65
25,56,128.496,8,-10,99,11,28,11,11,16,28,38,66
28,11,34.5403,8,-10,99,12,34,11,10,13,34,35,69
34,2,9.08829,8,-10,99,13,27,14,12,16,27,41,68
20,9,2.79083,8,-10,99,12,28,14,12,13,28,37,65
23,33,107.429,8,-10,99,14,19,15,11,14,19,39,58
31,58,1.5938,8,-10,99,8,29,17,14,12,29,34,63
26,56,13.5489,8,-10,99,14,25,12,9,16,25,39,64
29,11,5.02646,8,-10,99,12,36,13,10,13,36,35,71
35,2,91.0826,8,-10,99,17,22,15,12,16,22,45,67
39,42,2.12003,8,-10,99,15,27,13,11,13,27,39,66
36,41,6.52156,8,-10,99,11,28,16,12,16,28,39,67
42,25,103.558,8,-10,99,14,25,14,13,15,25,42,67
32,45,2.50908,8,-10,99,10,33,17,15,14,33,39,72
45,15,84.849,8,-10,99,9,31,17,12,12,31,33,64
48,34,1.34873,8,-10,99,14,24,11,16,19,24,49,73
46,26,0.0,8,-10,99,12,29,12,13,15,29,40,69
40,30,27.5201,8,-10,99,15,27,16,12,15,27,42,69
37,41,24.9021,8,-10,99,13,29,13,12,15,29,40,69
51,48,85.0971,8,-10,99,12,20,18,13,10,20,35,55
47,26,44.4041,8,-10,99,14,24,14,13,17,24,44,68
43,25,21.7289,8,-10,99,14,24,10,14,15,24,43,67
49,57,89.0709,8,-10,99,11,18,19,10,12,18,33,51
41,30,1.37612,8,-10,99,15,25,13,11,16,25,42,67
38,42,168.921,8,-10,99,14,26,15,10,13,26,37,63
52,37,95.5656,8,-10,99,10,18,18,11,11,18,32,50
50,0,108.277,8,-10,99,13,27,12,10,16,27,39,66
57,36,3.20219,8,-10,99,13,19,19,12,16,19,41,60
44,15,0.0,8,-10,99,10,31,17,12,14,31,36,67
54,24,19.5439,8,-10,99,13,27,12,12,17,27,42,69
53,29,76.2144,8,-10,99,15,23,15,13,12,23,40,63
58,50,0.395759,8,-10,99,13,25,11,10,12,25,35,60
55,7,212.292,8,-10,99,15,25,14,12,16,25,43,68
59,17,36.3722,8,-10,99,11,28,17,11,12,28,34,62
56,44,148.946,8,-10,99,14,31,17,14,15,31,43,74
9,29,0.0,8,-13,99,17,21,8,16,5,21,38,59
10,29,0.0,8,-13,99,14,23,9,16,5,23,35,58
6,20,1.13623,8,-13,99,10,24,14,15,8,24,33,57
15,6,84.4041,8,-13,99,18,19,14,16,9,19,43,62
3,4,88.9927,8,-13,99,15,17,13,15,11,17,41,58
0,4,45.193,8,-13,99,13,19,12,17,12,19,42,61
12,16,80.3908,8,-13,99,17,16,9,15,12,16,44,60
11,29,14.8262,8,-13,99,19,21,9,16,6,21,41,62
16,6,1.62763,8,-13,99,18,19,14,12,13,19,43,62
4,20,4.95764,8,-13,99,9,24,16,15,10,24,34,58
7,20,24.6372,8,-13,99,10,23,15,15,7,23,32,55
13,16,63.4119,8,-13,99,18,14,9,15,10,14,43,57
1,4,17.792,8,-13,99,16,19,12,15,12,19,43,62
18,28,44.1266,8,-13,99,15,22,10,19,4,22,38,60
17,6,16.1393,8,-13,99,15,16,14,16,10,16,41,57
5,20,39.4668,8,-13,99,12,26,16,15,7,26,34,60
8,29,11.5628,8,-13,99,15,22,9,16,6,22,37,59
19,28,2.97408,8,-13,99,18,21,8,20,5,21,43,64
14,16,8.75786,8,-13,99,20,16,9,16,10,16,46,62
2,4,183.66,8,-13,99,14,20,14,13,12,20,39,59
21,10,48.902,8,-13,99,11,17,12,14,11,17,36,53
24,11,26.7796,8,-13,99,10,19,12,10,12,19,32,51
27,42,122.205,8,-13,99,15,18,8,15,7,18,37,55
20,28,18.8237,8,-13,99,16,20,8,17,6,20,39,59
22,10,43.3757,8,-13,99,13,17,10,12,10,17,35,52
33,31,80.4084,8,-13,99,13,18,13,13,10,18,36,54
25,11,146.348,8,-13,99,11,22,11,13,11,22,35,57
28,42,114.558,8,-13,99,13,19,7,15,9,19,37,56
30,12,164.596,8,-13,99,14,26,16,12,6,26,32,58
36,54,73.4878,8,-13,99,13,19,12,13,14,19,40,59
34,43,185.504,8,-13,99,11,22,7,16,8,22,35,57
23,10,175.336,8,-13,99,11,20,11,14,11,20,36,56
29,42,64.5884,8,-13,99,16,22,6,14,9,22,39,61
26,11,63.6455,8,-13,99,11,23,11,11,12,23,34,57
31,12,149.48,8,-13,99,15,24,14,13,6,24,34,58
37,54,68.2535,8,-13,99,14,21,12,15,12,21,41,62
35,43,120.105,8,-13,99,11,21,9,14,9,21,34,55
39,58,0.208486,8,-13,99,13,22,11,16,11,22,40,62
42,53,107.305,8,-13,99,15,26,7,12,8,26,35,61
45,33,28.156,8,-13,99,15,23,7,13,9,23,37,60
38,58,43.3757,8,-13,99,13,22,13,16,11,22,40,62
48,5,25.9385,8,-13,99,15,19,15,13,13,19,41,60
32,31,101.345,8,-13,99,12,19,12,12,12,19,36,55
43,53,86.6243,8,-13,99,17,24,7,13,8,24,38,62
40,15,66.7716,8,-13,99,17,17,9,14,9,17,40,57
46,44,94.151,8,-13,99,10,23,10,11,9,23,30,53
51,52,35.572,8,-13,99,17,15,15,10,10,15,37,52
49,48,96.545,8,-13,99,21,21,7,16,9,21,46,67
54,2,27.0434,8,-13,99,12,22,12,13,12,22,37,59
44,33,30.2728,8,-13,99,16,22,8,15,9,22,40,62
41,15,13.3275,8,-13,99,17,17,10,13,8,17,38,55
52,56,69.5179,8,-13,99,15,24,17,10,10,24,35,59
47,44,47.4871,8,-13,99,12,19,12,10,10,19,32,51
55,26,34.375,8,-13,99,13,23,5,13,4,23,30,53
57,57,36.8191,8,-13,99,15,20,8,17,17,20,49,69
50,37,24.2662,8,-13,99,14,22,8,13,11,22,38,60
53,51,5.82201,8,-13,99,18,20,6,16,6,20,40,60
56,13,1.83858,8,-13,99,15,23,12,12,9,23,36,59
58,50,2.42137,8,-13,99,19,23,6,11,9,23,39,62
59,22,53.8137,8,-13,99,11,17,14,14,9,17,34,51
15,56,15.2624,8,-16,99,11,20,20,6,13,20,30,50
3,37,57.4217,8,-16,99,15,32,14,14,11,32,40,72
9,43,77.9367,8,-16,99,11,26,21,9,12,26,32,58
0,37,137.092,8,-16,99,15,31,15,15,12,31,42,73
12,20,123.479,8,-16,99,18,25,16,14,15,25,47,72
6,41,123.357,8,-16,99,9,21,18,13,11,21,33,54
16,56,102.407,8,-16,99,11,23,19,5,14,23,30,53
13,20,78.4413,8,-16,99,15,29,15,15,14,29,44,73
1,37,102.578,8,-16,99,15,27,16,12,15,27,42,69
4,41,170.359,8,-16,99,10,20,19,13,9,20,32,52
10,43,87.1513,8,-16,99,9,27,22,9,11,27,29,56
7,41,70.4459,8,-16,99,10,19,19,12,9,19,31,50
17,56,35.7444,8,-16,99,13,23,18,7,10,23,30,53
5,41,0.777339,8,-16,99,8,18,19,15,11,18,34,52
11,43,0.54316,8,-16,99,9,26,23,11,13,26,33,59
8,43,106.052,8,-16,99,9,25,24,8,13,25,30,55
2,37,125.111,8,-16,99,14,28,15,15,13,28,42,70
14,20,133.784,8,-16,99,14,30,16,16,12,30,42,72
18,34,57.2716,8,-16,99,15,27,14,21,14,27,50,77
21,5,121.312,8,-16,99,7,20,26,8,17,20,32,52
27,26,42.6366,8,-16,99,13,23,16,16,11,23,40,63
30,50,9.82578,8,-16,99,11,21,19,14,9,21,34,55
33,57,87.3021,8,-16,99,20,21,13,13,11,21,44,65
24,31,38.0369,8,-16,99,15,25,12,19,13,25,47,72
22,5,28.4118,8,-16,99,9,20,26,8,14,20,31,51
19,34,40.0043,8,-16,99,16,25,13,17,11,25,44,69
28,26,2.62468,8,-16,99,15,22,16,14,13,22,42,64
31,50,40.2742,8,-16,99,14,19,17,13,11,19,38,57
34,21,30.0457,8,-16,99,14,23,13,11,13,23,38,61
25,31,21.4753,8,-16,99,21,24,12,19,11,24,51,75
20,34,42.369,8,-16,99,14,27,14,19,11,27,44,71
32,57,7.88445,8,-16,99,18,19,17,14,12,19,44,63
23,5,111.919,8,-16,99,8,22,27,8,15,22,31,53
29,26,114.427,8,-16,99,17,23,15,15,10,23,42,65
35,21,25.2475,8,-16,99,14,26,13,10,13,26,37,63
26,31,36.0745,8,-16,99,10,27,15,20,12,27,42,69
42,7,3.10325,8,-16,99,8,24,22,12,14,24,34,58
36,52,112.059,8,-16,99,16,22,12,14,11,22,41,63
39,17,64.0108,8,-16,99,13,33,15,16,15,33,44,77
45,30,46.2732,8,-16,99,17,26,14,17,12,26,46,72
48,48,115.464,8,-16,99,12,24,18,17,10,24,39,63
51,19,57.1503,8,-16,99,15,32,17,14,13,32,42,74
43,7,115.141,8,-16,99,8,24,25,8,15,24,31,55
40,29,0.756723,8,-16,99,7,22,24,7,16,22,30,52
46,16,78.6503,8,-16,99,15,26,16,17,14,26,46,72
37,52,50.7892,8,-16,99,14,25,14,12,12,25,38,63
49,55,0.148758,8,-16,99,16,24,18,21,10,24,47,71
52,54,29.124,8,-16,99,19,22,14,14,11,22,44,66
44,30,111.088,8,-16,99,14,24,17,18,12,24,44,68
47,16,28.0173,8,-16,99,16,27,19,16,11,27,43,70
41,29,128.467,8,-16,99,6,22,21,10,16,22,32,54
38,17,11.0941,8,-16,99,13,28,19,18,15,28,46,74
50,36,66.9949,8,-16,99,12,27,15,14,15,27,41,68
54,40,75.4865,8,-16,99,12,18,18,12,8,18,32,50
53,4,9.28974,8,-16,99,7,21,24,13,14,21,34,55
57,18,82.9274,8,-16,99,16,29,18,18,11,29,45,74
55,14,109.213,8,-16,99,15,25,17,11,15,25,41,66
58,2,45.5217,8,-16,99,10,27,20,5,11,27,26,53
56,1,23.9781,8,-16,99,10,24,23,5,12,24,27,51
59,11,8.87678,8,-16,99,16,24,16,10,11,24,37,61
3,6,34.251,9,-4,99,10,20,9,11,13,20,34,54
0,6,15.5464,9,-4,99,8,19,12,11,13,19,32,51
15,41,4.58982,9,-4,99,8,22,12,11,13,22,32,54
12,34,58.0948,9,-4,99,13,16,10,11,15,16,39,55
9,27,37.8411,9,-4,99,11,25,7,16,15,25,42,67
6,46,7.10696,9,-4,99,10,20,8,17,14,20,41,61
4,46,62.916,9,-4,99,11,22,7,18,15,22,44,66
1,6,135.24,9,-4,99,9,20,13,10,12,20,31,51
16,41,1.95251,9,-4,99,8,18,11,11,11,18,30,48
13,34,26.5568,9,-4,99,10,17,13,12,13,17,35,52
7,46,44.8175,9,-4,99,11,21,6,18,13,21,42,63
10,27,13.7702,9,-4,99,10,24,6,16,16,24,42,66
2,6,96.9799,9,-4,99,9,23,10,12,12,23,33,56
5,46,32.9512,9,-4,99,11,23,9,18,13,23,42,65
17,41,4.05587,9,-4,99,8,25,11,8,12,25,28,53
14,34,28.4291,9,-4,99,10,20,10,11,13,20,34,54
8,27,33.8378,9,-4,99,8,26,6,18,17,26,43,69
11,27,81.4535,9,-4,99,11,25,5,17,16,25,44,69
18,9,25.648,9,-4,99,6,20,10,9,14,20,29,49
21,19,16.8419,9,-4,99,11,21,9,17,17,21,45,66
24,7,66.1128,9,-4,99,10,20,10,9,14,20,33,53
30,11,77.1036,9,-4,99,9,19,13,11,10,19,30,49
19,9,82.3862,9,-4,99,8,19,11,11,14,19,33,52
33,5,52.7651,9,-4,99,9,19,13,8,12,19,29,48
27,22,196.536,9,-4,99,10,23,15,12,11,23,33,56
22,19,45.9222,9,-4,99,9,20,11,16,16,20,41,61
25,7,45.8874,9,-4,99,9,20,9,13,12,20,34,54
34,36,4.5717,9,-4,99,10,24,10,10,14,24,34,58
31,11,14.5969,9,-4,99,9,18,13,8,11,18,28,46
28,22,9.24526,9,-4,99,10,20,12,13,9,20,32,52
20,9,89.7131,9,-4,99,8,19,11,9,13,19,30,49
23,19,43.2057,9,-4,99,11,18,14,15,16,18,42,60
26,7,152.654,9,-4,99,8,20,12,9,12,20,29,49
32,5,0.256062,9,-4,99,10,21,10,6,11,21,27,48
35,36,47.9156,9,-4,99,8,25,10,12,13,25,33,58
29,22,12.3645,9,-4,99,7,23,13,12,9,23,28,51
36,51,32.4814,9,-4,99,10,23,12,17,14,23,41,64
45,42,15.9241,9,-4,99,7,18,16,17,10,18,34,52
39,49,3.1403,9,-4,99,8,19,13,16,18,19,42,61
48,30,48.3616,9,-4,99,10,22,12,17,13,22,40,62
42,13,38.6305,9,-4,99,8,15,15,14,11,15,33,48
51,31,48.3929,9,-4,99,14,17,11,18,10,17,42,59
40,43,82.3782,9,-4,99,7,18,15,14,9,18,30,48
37,51,43.7601,9,-4,99,10,23,12,16,16,23,42,65
43,13,81.5436,9,-4,99,8,20,12,12,10,20,30,50
46,15,31.4214,9,-4,99,9,24,8,13,13,24,35,59
49,2,40.5558,9,-4,99,9,20,12,10,11,20,30,50
52,8,5.50726,9,-4,99,9,18,13,10,11,18,30,48
41,43,50.0364,9,-4,99,7,18,15,12,8,18,27,45
38,49,36.9785,9,-4,99,8,20,13,15,16,20,39,59
44,42,127.109,9,-4,99,7,17,12,19,10,17,36,53
47,15,60.6183,9,-4,99,9,24,9,11,14,24,34,58
50,32,15.7722,9,-4,99,16,17,12,15,11,17,42,59
53,48,79.8452,9,-4,99,8,17,14,20,11,17,39,56
